,sents,labels
37607,sekshundrede og elleve sekshundrede og enogtreds,1
37608,trehundrede og syvogtredive,0
37609,nihundrede og syvogfirs syvhundrede og femten,1
37610,femhundrede og femogtyve,0
37611,trehundrede og treogfyrre,0
37612,nihundrede og treoghalvfjerds femhundrede og seksogtyve,1
37613,firehundrede og syvogtyve,0
37614,sekshundrede og nitten,0
37615,nihundrede og fireoghalvfjerds femhundrede og enogfirs,1
37616,firehundrede og tooghalvfems,0
37617,ottehundrede og firs firehundrede og seks,1
37618,sekshundrede og toogfirs ethundrede og niogfirs,1
37619,nihundrede og fireogfyrre,0
37620,firehundrede og fireoghalvfjerds ottehundrede og fireoghalvtreds,1
37621,ottehundrede og tolv trehundrede og fireogfyrre,1
37622,sekshundrede og syvogtreds sekshundrede og fireoghalvtreds,1
37623,syvoghalvfjerds,0
37624,otteogfyrre,0
37625,firehundrede og halvfjerds,0
37626,femhundrede og enogtredive femoghalvtreds,1
37627,nihundrede og fire,0
37628,firehundrede og syvogtredive ethundrede og treogtredive,1
37629,ottehundrede og fireoghalvfjerds,0
37630,trehundrede og syv syvogfirs,1
37631,trehundrede og treogfyrre,0
37632,trehundrede og firs syvhundrede og tre,1
37633,trehundrede og toogtredive firehundrede og nioghalvtreds,1
37634,trehundrede og niogtreds femhundrede og et,1
37635,tohundrede og syvogfyrre,0
37636,femhundrede og syvogtreds,0
37637,ethundrede og treoghalvfjerds,0
37638,trehundrede og seksten ethundrede og syv,1
37639,femhundrede og tretten,0
37640,fyrre,0
37641,ottehundrede og niogfyrre,0
37642,firehundrede og niogtredive nihundrede og niogtreds,1
37643,ethundrede og ti trehundrede og seksogfyrre,1
37644,femhundrede og sytten nihundrede og fem,1
37645,ethundrede og enogtyve,0
37646,syvhundrede og firs,0
37647,syvhundrede og otteoghalvfjerds firehundrede og nioghalvtreds,1
37648,ottehundrede og nitten firehundrede og enogtyve,1
37649,trehundrede og seksogtyve,0
37650,ethundrede og syvogfirs,0
37651,ottehundrede og otteoghalvfems femhundrede og treogtredive,1
37652,toogtredive,0
37653,tohundrede og otteogtyve tohundrede og syvogtyve,1
37654,nihundrede og otteogfyrre tohundrede og niogfyrre,1
37655,enogfirs firehundrede og femogtreds,1
37656,trehundrede og ni tohundrede og otteogtredive,1
37657,syvhundrede og syv syvhundrede og nitten,1
37658,firehundrede og elleve,0
37659,ethundrede og seks,0
37660,ethundrede og syvoghalvtreds,0
37661,atten,0
37662,syv,0
37663,sekshundrede og syvoghalvfjerds femhundrede og otte,1
37664,nihundrede og syvogfirs firehundrede og fireogtreds,1
37665,ottehundrede og sytten ottehundrede og enoghalvfems,1
37666,sekshundrede og treoghalvtreds trehundrede og tooghalvfems,1
37667,sekshundrede og enogfyrre syvhundrede og seksoghalvtreds,1
37668,tohundrede og enogtredive,0
37669,nihundrede og toogfyrre ottehundrede og niogtyve,1
37670,femogfirs,0
37671,trehundrede og tooghalvfjerds,0
37672,femhundrede og seks,0
37673,ethundrede og otteogtredive,0
37674,ottehundrede og syvogtredive tohundrede og seksoghalvfems,1
37675,tohundrede og femogtyve,0
37676,trehundrede og niogfirs,0
37677,ottehundrede og ni,0
37678,ottehundrede og halvfjerds,0
37679,femhundrede og niogtreds femhundrede og otteogfyrre,1
37680,ottehundrede og femoghalvtreds tohundrede og seksoghalvfjerds,1
37681,ottehundrede og toogfyrre trehundrede og tooghalvtreds,1
37682,ottehundrede og seksoghalvtreds,0
37683,firehundrede og enogtredive,0
37684,tohundrede og femogtreds,0
37685,syvhundrede og syvogtyve,0
37686,ethundrede og seks,0
37687,trehundrede og treoghalvtreds ottehundrede og tolv,1
37688,tohundrede og fireoghalvfems,0
37689,trehundrede og tredive femhundrede og tooghalvfems,1
37690,ottehundrede og enogfirs,0
37691,sekshundrede og fireoghalvfems trehundrede og halvfjerds,1
37692,nihundrede og niogfirs tohundrede og enogfyrre,1
37693,femhundrede og otteogtredive trehundrede og otteogtredive,1
37694,firehundrede og tolv,0
37695,nihundrede og seksten,0
37696,sekshundrede og fireogtyve,0
37697,tohundrede og seks,0
37698,ottehundrede og fire,0
37699,syvhundrede og syvogtreds firehundrede og fireogfirs,1
37700,trehundrede og treoghalvfjerds fjorten,1
37701,femhundrede og syvogtreds sekshundrede og enoghalvfems,1
37702,ethundrede og tyve ottehundrede og toogtredive,1
37703,sekshundrede og femoghalvtreds,0
37704,nihundrede og femoghalvtreds,0
37705,firehundrede og fyrre,0
37706,tohundrede og femten,0
37707,sekshundrede og fireogtreds syvhundrede og atten,1
37708,nihundrede og tredive,0
37709,femoghalvtreds tohundrede og enogtredive,1
37710,firehundrede og fjorten sekshundrede og treoghalvfems,1
37711,tooghalvfjerds femhundrede og treoghalvfems,1
37712,nihundrede og halvtreds tohundrede og ti,1
37713,trehundrede og enogfyrre femhundrede og niogtyve,1
37714,ottehundrede og treoghalvtreds fireogtredive,1
37715,firehundrede og tooghalvfems tohundrede og treogfirs,1
37716,femhundrede og toogtredive,0
37717,ethundrede og syvogtyve ottehundrede og niogtredive,1
37718,femhundrede og seksogtreds,0
37719,syvhundrede og fjorten,0
37720,trehundrede og treds,0
37721,ottehundrede og femogtyve,0
37722,nihundrede og treogtredive ethundrede og fjorten,1
37723,ethundrede og treogfyrre,0
37724,nihundrede og niogtredive,0
37725,firehundrede og enogfyrre treoghalvfems,1
37726,enoghalvtreds tohundrede og otteogtreds,1
37727,ottehundrede og otte trehundrede og treds,1
37728,ethundrede og otteogfirs firehundrede og tooghalvfems,1
37729,firehundrede og enogfirs sekshundrede og treoghalvfjerds,1
37730,trehundrede og syvogtreds syvogtreds,1
37731,nihundrede og tredive,0
37732,trehundrede og treogtreds nihundrede og tooghalvtreds,1
37733,syvhundrede og femogtyve,0
37734,firehundrede og toogtyve ottehundrede og seksoghalvfjerds,1
37735,nihundrede og nioghalvfjerds sekshundrede og syvogtyve,1
37736,femhundrede og ni,0
37737,firehundrede og fireoghalvfjerds,0
37738,ethundrede og femten,0
37739,femhundrede og treoghalvtreds femhundrede og enoghalvfems,1
37740,niogtredive ottehundrede og fireoghalvfems,1
37741,ethundrede og tolv seksogtreds,1
37742,sekshundrede og fireogtredive,0
37743,niogfirs trehundrede og tooghalvfems,1
37744,tohundrede og seksoghalvtreds,0
37745,sekshundrede og treogfirs,0
37746,trehundrede og ti,0
37747,nihundrede og femogtredive,0
37748,sekshundrede og treds ottehundrede og fjorten,1
37749,ottehundrede og niogfyrre sekshundrede og femoghalvfems,1
37750,syvhundrede og fjorten,0
37751,sekshundrede og treds nioghalvtreds,1
37752,tohundrede og syvoghalvfems,0
37753,nihundrede og femogfyrre sekshundrede og enogtreds,1
37754,sekshundrede og elleve,0
37755,tooghalvfems,0
37756,syvhundrede og seksogfirs trehundrede og fireoghalvtreds,1
37757,ottehundrede og femogtreds nihundrede og tyve,1
37758,nihundrede og femten,0
37759,sekshundrede og niogtyve sekshundrede og et,1
37760,tohundrede og femogtyve syvhundrede og toogfyrre,1
37761,syvhundrede og nitten,0
37762,nihundrede og syv firehundrede og syvogtredive,1
37763,ethundrede og seksoghalvfjerds,0
37764,enogfirs firehundrede og enoghalvfjerds,1
37765,ottehundrede og toogtredive,0
37766,ottehundrede og treogtredive,0
37767,nihundrede og elleve,0
37768,ethundrede og fyrre syvhundrede og fireogtredive,1
37769,nihundrede og seksoghalvtreds firehundrede og otteogfyrre,1
37770,trehundrede og niogfyrre nihundrede og otteoghalvfjerds,1
37771,syvhundrede og enogtyve,0
37772,firehundrede og et trehundrede og niogtredive,1
37773,femhundrede og seksten,0
37774,syvhundrede og toogfyrre ottehundrede og treogfyrre,1
37775,femhundrede og fireogfirs trehundrede og treoghalvtreds,1
37776,otteogtreds,0
37777,firehundrede og femoghalvfjerds,0
37778,ottehundrede og tyve,0
37779,ottehundrede og otte,0
37780,trehundrede tohundrede og enoghalvfjerds,1
37781,tohundrede og femoghalvfjerds,0
37782,nioghalvfjerds trehundrede og syvoghalvtreds,1
37783,syvogtreds,0
37784,syvhundrede og treogtredive,0
37785,ethundrede og femogfirs,0
37786,syvhundrede og fireoghalvfems firehundrede og otteogfyrre,1
37787,syvhundrede og treogtreds,0
37788,syvhundrede og tolv trehundrede og syvogtreds,1
37789,enogfirs ethundrede og femogtyve,1
37790,syvhundrede og fireogtreds tohundrede og treds,1
37791,tohundrede og toogfirs sekshundrede og otteogtredive,1
37792,ottehundrede og otteogtredive nihundrede og syvogfyrre,1
37793,nihundrede og tretten,0
37794,femhundrede og toogtyve femhundrede og enogfirs,1
37795,nihundrede og otteoghalvfems femhundrede og enoghalvfjerds,1
37796,femhundrede og nioghalvfjerds syvhundrede og seksoghalvfjerds,1
37797,tohundrede og enogtredive treogtyve,1
37798,ethundrede og niogfyrre tohundrede og otteoghalvfems,1
37799,sekshundrede og seksoghalvfjerds,0
37800,sekshundrede og toogtyve nihundrede og enogtyve,1
37801,tohundrede og treogtredive syvhundrede og tretten,1
37802,sekshundrede og fireogfirs femhundrede og halvtreds,1
37803,femhundrede og enoghalvtreds,0
37804,sekshundrede og enogfyrre syvhundrede og ni,1
37805,nihundrede og seks tohundrede og treogfirs,1
37806,ottehundrede og ti,0
37807,syvhundrede og fjorten tohundrede og tre,1
37808,ethundrede og enogtreds firehundrede og tooghalvtreds,1
37809,sekshundrede og seksoghalvfems,0
37810,trehundrede og fireogfirs firehundrede og niogtreds,1
37811,sekshundrede og treoghalvfjerds trehundrede og niogtreds,1
37812,nihundrede og otte,0
37813,nihundrede og syvogfyrre femhundrede og atten,1
37814,ethundrede og enoghalvfems,0
37815,firehundrede og treogfyrre femhundrede og fireogtyve,1
37816,ethundrede og syvogfirs trehundrede og fireoghalvfjerds,1
37817,ottehundrede og tyve ethundrede og treogtreds,1
37818,femhundrede og to firehundrede og tre,1
37819,ottehundrede og otteogtyve,0
37820,syvhundrede og otteoghalvfems,0
37821,firehundrede og enoghalvtreds,0
37822,trehundrede og femogfyrre nihundrede og niogtyve,1
37823,sekshundrede og seksoghalvfjerds,0
37824,nioghalvtreds ottehundrede og enoghalvfems,1
37825,nihundrede og syvogtyve syvhundrede og femten,1
37826,trehundrede og tre trehundrede og fem,1
37827,tohundrede og niogtyve,0
37828,nihundrede og niogtreds,0
37829,ethundrede og femogfyrre,0
37830,firehundrede og seksogtredive femhundrede og toogfyrre,1
37831,ethundrede og nioghalvfems,0
37832,toogtredive,0
37833,ethundrede og nioghalvtreds,0
37834,syvhundrede og otteoghalvfems,0
37835,syvhundrede og fireogfyrre,0
37836,trehundrede og treoghalvfems,0
37837,syvhundrede og toogfyrre sekshundrede og fireogtyve,1
37838,femhundrede og atten tohundrede og enogtredive,1
37839,sekshundrede og treogtyve,0
37840,femhundrede og femogtredive femhundrede og fireogfyrre,1
37841,firehundrede og fire,0
37842,trehundrede og treoghalvfems,0
37843,trehundrede og fireogtredive nihundrede og enogtredive,1
37844,ethundrede og ni firehundrede og syvogtredive,1
37845,toogtyve sekshundrede og femogfirs,1
37846,syvhundrede og treoghalvtreds,0
37847,firehundrede og enogfyrre nihundrede og syvogtreds,1
37848,nihundrede og treogfyrre sekshundrede og otteogfirs,1
37849,firehundrede og femogtyve elleve,1
37850,nihundrede og halvfjerds,0
37851,femhundrede og enogtreds nihundrede og halvtreds,1
37852,syvhundrede og treoghalvfems,0
37853,syvhundrede og niogtyve,0
37854,firehundrede og syvogtreds,0
37855,sekshundrede og seksogtreds femhundrede og niogtredive,1
37856,nihundrede og treogfirs,0
37857,seksoghalvfjerds sekshundrede og syvogtyve,1
37858,otte femhundrede og niogfirs,1
37859,trehundrede og seksten sekshundrede og tolv,1
37860,sekshundrede og enoghalvtreds enoghalvtreds,1
37861,trehundrede og treoghalvtreds sekshundrede og femoghalvtreds,1
37862,syvhundrede og syvogtyve trehundrede og enoghalvtreds,1
37863,ethundrede og elleve fireoghalvfjerds,1
37864,femhundrede og femogtreds,0
37865,nihundrede og femogfirs firehundrede og elleve,1
37866,femhundrede og otteoghalvfjerds femhundrede og femogtyve,1
37867,trehundrede og fireogtredive sekshundrede og femogfyrre,1
37868,ottehundrede og fireoghalvfems otteogfyrre,1
37869,ottehundrede og femoghalvfems ethundrede og elleve,1
37870,ottehundrede og femogtredive,0
37871,firehundrede og enoghalvfems,0
37872,sekshundrede og ti sekshundrede og otteoghalvtreds,1
37873,sekshundrede og femogfyrre,0
37874,tohundrede og syvogfyrre otteogtyve,1
37875,firehundrede og nioghalvtreds,0
37876,femhundrede og tooghalvfjerds,0
37877,sekshundrede og treogtreds sekshundrede og enogfyrre,1
37878,sekshundrede og tredive syvhundrede og to,1
37879,nihundrede og seksoghalvfjerds ottehundrede og toogfirs,1
37880,femhundrede og tooghalvfjerds,0
37881,sekshundrede og otteoghalvfjerds trehundrede og niogtreds,1
37882,ottehundrede og femogtreds,0
37883,syvhundrede og ti femhundrede og syvogtyve,1
37884,ethundrede og seksogtyve,0
37885,syvhundrede og treoghalvtreds,0
37886,femhundrede og enoghalvtreds tohundrede og enogtreds,1
37887,sekshundrede og fireoghalvtreds,0
37888,firehundrede og nioghalvfems fireoghalvfjerds,1
37889,nihundrede og fireoghalvtreds ethundrede og atten,1
37890,femhundrede og enogtredive,0
37891,trehundrede og femogfyrre tohundrede og syv,1
37892,ethundrede og nioghalvtreds firehundrede og femoghalvfems,1
37893,ottehundrede og treoghalvfems ethundrede og fjorten,1
37894,fireoghalvfjerds,0
37895,nihundrede og treoghalvfjerds femhundrede og seksogtreds,1
37896,ethundrede og fire seksogtredive,1
37897,nihundrede og niogtyve,0
37898,femhundrede og fireogfirs,0
37899,nihundrede og treoghalvfjerds,0
37900,ottehundrede og femogfirs nihundrede og syvoghalvfjerds,1
37901,trehundrede og fireoghalvfjerds ottehundrede og nioghalvtreds,1
37902,femhundrede og nioghalvfems firehundrede og enoghalvtreds,1
37903,trehundrede og toogtredive,0
37904,ethundrede og fjorten,0
37905,tohundrede og toogtreds,0
37906,firehundrede og seksogtyve,0
37907,ethundrede,0
37908,nihundrede og femoghalvfjerds,0
37909,sekshundrede og et,0
37910,tre firehundrede og toogtreds,1
37911,syvoghalvfjerds trehundrede og enogtyve,1
37912,firehundrede og et,0
37913,sekshundrede og ni,0
37914,ottehundrede og elleve,0
37915,trehundrede og nioghalvtreds ottehundrede og seksogfirs,1
37916,ottehundrede og niogtreds,0
37917,sekshundrede og seksogtreds,0
37918,sekshundrede og niogtreds tohundrede og enogtredive,1
37919,halvfjerds,0
37920,syvhundrede og seksoghalvfjerds sekshundrede og otte,1
37921,ottehundrede og seksogtredive,0
37922,firehundrede og niogtredive trehundrede og seksoghalvfems,1
37923,tohundrede og toogfirs syvhundrede og fireogfyrre,1
37924,nihundrede og femogtreds,0
37925,syvhundrede og femoghalvtreds trehundrede og fireoghalvtreds,1
37926,ethundrede og fire,0
37927,ottehundrede og syv,0
37928,femhundrede og tredive trehundrede og tooghalvfjerds,1
37929,treogtyve,0
37930,sekshundrede og fjorten,0
37931,firehundrede og fireoghalvfems,0
37932,tohundrede og femogtreds,0
37933,syvhundrede og femogtyve syvhundrede og treoghalvfems,1
37934,tohundrede og femogtyve ethundrede og nioghalvfjerds,1
37935,ottehundrede og niogtreds,0
37936,tohundrede og fem,0
37937,tohundrede og nitten seksogtreds,1
37938,femhundrede og nioghalvfems femhundrede og otteogfirs,1
37939,trehundrede og enogtreds,0
37940,sekshundrede og syvogtredive ottehundrede og syv,1
37941,fireogfyrre,0
37942,treoghalvfems syvhundrede og et,1
37943,nihundrede og tooghalvfems,0
37944,otte firehundrede og seksogtreds,1
37945,sekshundrede og toogtyve,0
37946,sekshundrede og otteoghalvfems firehundrede og treogfirs,1
37947,syv firehundrede og firs,1
37948,femogfirs,0
37949,femoghalvfems femhundrede og syvogtreds,1
37950,nihundrede og halvfjerds,0
37951,ethundrede og syvogfyrre ethundrede og niogtredive,1
37952,ottehundrede og syvoghalvfems,0
37953,femhundrede og niogfyrre,0
37954,tohundrede og niogtyve syvhundrede og seksoghalvfems,1
37955,seksoghalvfems,0
37956,syvhundrede og seks,0
37957,ottehundrede og et sekshundrede og nioghalvtreds,1
37958,syvhundrede og enogtreds nihundrede og tolv,1
37959,syvhundrede og seksogtreds tohundrede og enogfyrre,1
37960,syvoghalvfjerds syvhundrede,1
37961,femhundrede og treoghalvfems,0
37962,syvhundrede og syvoghalvtreds seksogtredive,1
37963,sekshundrede og enogtredive,0
37964,toogfirs,0
37965,syvhundrede og femoghalvfems,0
37966,tohundrede og ti firehundrede og niogfirs,1
37967,sekshundrede og otteogfyrre nihundrede og enoghalvfems,1
37968,ethundrede og enogtredive ethundrede og femogfyrre,1
37969,ethundrede og femogfyrre trehundrede og otteogfyrre,1
37970,syvhundrede og syvoghalvfjerds,0
37971,sekshundrede og femogtyve trehundrede og elleve,1
37972,nihundrede og seksogtyve femhundrede og firs,1
37973,femhundrede og treogtredive,0
37974,femhundrede og syvogfirs,0
37975,trehundrede og femogfyrre nihundrede og ti,1
37976,femhundrede og nioghalvfems,0
37977,femhundrede og toogtredive enogtyve,1
37978,tohundrede og et,0
37979,femhundrede og otteogfyrre,0
37980,firehundrede og syvoghalvtreds,0
37981,tohundrede og tre,0
37982,tohundrede og treoghalvfjerds tohundrede og fireoghalvtreds,1
37983,sekshundrede og otteogfirs firehundrede og treogtredive,1
37984,tohundrede og otteogfirs firehundrede og seksoghalvfems,1
37985,sekshundrede og seksoghalvtreds,0
37986,femhundrede og tooghalvfjerds sekshundrede og nioghalvtreds,1
37987,ottehundrede og fem,0
37988,syvhundrede og femten sekshundrede og sytten,1
37989,sekshundrede og otte,0
37990,ottehundrede og nioghalvfems,0
37991,firehundrede og femoghalvfems sekshundrede og femogtreds,1
37992,tohundrede og otteogtredive,0
37993,enoghalvfjerds,0
37994,firehundrede og halvfems,0
37995,nihundrede og tooghalvtreds,0
37996,fireogtredive trehundrede og halvfems,1
37997,trehundrede og seksoghalvfems trehundrede og seksoghalvtreds,1
37998,tre,0
37999,ethundrede og sytten trehundrede og nioghalvfems,1
38000,tohundrede og femogtyve,0
38001,ottehundrede og ti,0
38002,enogtyve ethundrede og enoghalvfjerds,1
38003,syvhundrede og syv,0
38004,sekshundrede femhundrede og femten,1
38005,ethundrede og enogtyve,0
38006,trehundrede og treds sekshundrede og fjorten,1
38007,treogtyve,0
38008,trehundrede og treds,0
38009,tohundrede og syvoghalvtreds sekshundrede og enogfirs,1
38010,syvhundrede og fire firehundrede og tredive,1
38011,nihundrede og otteogtreds trehundrede og niogtreds,1
38012,trehundrede og syvogtreds,0
38013,firehundrede og femogfirs sekshundrede og treogfirs,1
38014,ethundrede og enogfirs femhundrede og atten,1
38015,sekshundrede og treoghalvfems,0
38016,firehundrede og nioghalvfems ethundrede og otteogfirs,1
38017,trehundrede og seksoghalvtreds trehundrede og sytten,1
38018,trehundrede og elleve,0
38019,ottehundrede og fireoghalvfems,0
38020,tohundrede og otteogtreds,0
38021,ni,0
38022,firehundrede og syvogfyrre,0
38023,syvhundrede og otteogfirs otteoghalvfjerds,1
38024,syvhundrede og otteogtyve,0
38025,ottehundrede og treoghalvfems,0
38026,ottehundrede og syvoghalvfems,0
38027,tohundrede og seksten tohundrede og fireogfirs,1
38028,ottehundrede og enogtredive,0
38029,femogtredive,0
38030,sekshundrede og fireoghalvfems syvoghalvfems,1
38031,tohundrede og niogtyve firehundrede og syvogfirs,1
38032,femhundrede og femogfirs nihundrede og toogtreds,1
38033,ethundrede og otteoghalvfems,0
38034,firehundrede og enogtyve enoghalvtreds,1
38035,femhundrede og femoghalvfems,0
38036,tohundrede og otteogtredive,0
38037,seksoghalvfems ethundrede og fem,1
38038,syvhundrede og syvogtredive,0
38039,elleve treogfirs,1
38040,nihundrede og toogtredive,0
38041,firehundrede og femten ethundrede og seksoghalvfjerds,1
38042,nihundrede og treogtredive nihundrede og femoghalvtreds,1
38043,sekshundrede og tredive firehundrede og seksogtredive,1
38044,firehundrede og otteogtredive,0
38045,trehundrede og fireoghalvfems,0
38046,sekshundrede og treogtyve,0
38047,nihundrede og syvoghalvfems sekshundrede og tyve,1
38048,tohundrede og treogtyve,0
38049,sekshundrede og toogfyrre,0
38050,firehundrede og femogtredive nihundrede og syvoghalvfjerds,1
38051,sekshundrede og niogtredive,0
38052,tohundrede og treds ethundrede og toogfirs,1
38053,firehundrede og nitten nihundrede og toogfirs,1
38054,ottehundrede og niogtyve,0
38055,syvhundrede og femoghalvfems,0
38056,ottehundrede og enoghalvfems firehundrede og elleve,1
38057,femhundrede og firs,0
38058,nihundrede og syv halvfems,1
38059,firehundrede og enoghalvtreds,0
38060,tohundrede og syvogfyrre,0
38061,sekshundrede og seksten syvhundrede og enogfirs,1
38062,ottehundrede og femogtreds,0
38063,trehundrede og toogfyrre tohundrede og femogfyrre,1
38064,sekshundrede og tyve,0
38065,firehundrede og fireogtyve,0
38066,sekshundrede og nioghalvfems femhundrede og ti,1
38067,femhundrede og otteogfyrre,0
38068,syvhundrede og tretten,0
38069,firehundrede og halvfjerds,0
38070,nihundrede og toogtyve ottehundrede og otteogtredive,1
38071,firehundrede og syvoghalvfems tohundrede og tolv,1
38072,sekshundrede og treoghalvfjerds trehundrede og otteogtredive,1
38073,femhundrede og treoghalvfjerds,0
38074,tretten,0
38075,syvhundrede og ni,0
38076,sekshundrede og fireoghalvfjerds ethundrede og seksogtredive,1
38077,seksoghalvfjerds sekshundrede og halvfjerds,1
38078,firehundrede og fire,0
38079,ottehundrede og tooghalvfems,0
38080,nihundrede og syvoghalvfjerds syvhundrede og enogtreds,1
38081,syvhundrede og niogtreds syvhundrede og halvfjerds,1
38082,ethundrede og niogfirs ethundrede og syvoghalvfjerds,1
38083,seksogfyrre ethundrede og femoghalvfjerds,1
38084,sekshundrede og otte tohundrede og seksoghalvtreds,1
38085,femhundrede og treogtreds syvhundrede og niogfirs,1
38086,tohundrede og fireogtredive,0
38087,tohundrede og toogtyve,0
38088,ottehundrede,0
38089,nihundrede og treoghalvtreds,0
38090,ottehundrede og enogtredive elleve,1
38091,firehundrede og syvoghalvfjerds firehundrede og niogtredive,1
38092,femhundrede og fire femhundrede og femogtredive,1
38093,nihundrede og seksogtreds femhundrede og enogtreds,1
38094,trehundrede og treoghalvfems femhundrede og seksogtyve,1
38095,firehundrede og otteogfirs trehundrede og seksoghalvfjerds,1
38096,nihundrede og ti,0
38097,sekshundrede,0
38098,ottehundrede og ti nihundrede og seksoghalvtreds,1
38099,fireogfirs,0
38100,firehundrede og syvogtyve tohundrede og halvfems,1
38101,firehundrede og fireoghalvfjerds,0
38102,enogtyve ethundrede og otteogfyrre,1
38103,tohundrede og otte firehundrede og syv,1
38104,firehundrede og fireogtyve nihundrede og otteoghalvfjerds,1
38105,ottehundrede og fjorten,0
38106,tohundrede og enoghalvfems fireoghalvfjerds,1
38107,femhundrede og treogtyve,0
38108,sekshundrede og fireogtreds,0
38109,femhundrede og seksogfyrre,0
38110,femoghalvfems,0
38111,trehundrede og femogtyve,0
38112,sekshundrede og otteogtredive,0
38113,syvhundrede og sytten femogfyrre,1
38114,syvhundrede og syvogtreds,0
38115,seksogtyve nihundrede og treoghalvtreds,1
38116,nihundrede og halvfjerds trehundrede og femogfyrre,1
38117,syvhundrede og toogtyve,0
38118,firehundrede og otteogtredive nihundrede og niogtredive,1
38119,nihundrede og enoghalvfjerds trehundrede og halvfems,1
38120,tohundrede og tyve tohundrede og femten,1
38121,trehundrede og seksogtyve sekshundrede og et,1
38122,ottehundrede og otteoghalvtreds,0
38123,tohundrede og toogtredive,0
38124,sekshundrede og otteogtredive,0
38125,trehundrede og treogtreds,0
38126,sekshundrede og fyrre,0
38127,ethundrede og toogtredive,0
38128,femhundrede og syvogfirs,0
38129,nihundrede og fireogfirs syvhundrede og otteogfirs,1
38130,tohundrede og seksogfirs,0
38131,trehundrede og otteoghalvfems,0
38132,sekshundrede og halvfems ottehundrede og tolv,1
38133,nihundrede og otteogtreds tohundrede,1
38134,ethundrede og nioghalvtreds ethundrede og treds,1
38135,ottehundrede og ti sekshundrede og tooghalvtreds,1
38136,ottehundrede og sytten,0
38137,sekshundrede og halvfjerds,0
38138,femhundrede og firs syvhundrede og fireoghalvfems,1
38139,ottehundrede og treoghalvfjerds,0
38140,trehundrede og enogtredive firehundrede og enogfirs,1
38141,trehundrede og enoghalvfems,0
38142,tohundrede og seksoghalvtreds firehundrede og otteogtreds,1
38143,tohundrede og otteoghalvtreds,0
38144,tooghalvtreds femhundrede og tooghalvtreds,1
38145,ethundrede og nioghalvfjerds,0
38146,enoghalvfjerds,0
38147,syvoghalvtreds,0
38148,sekshundrede og fireoghalvfjerds treoghalvfems,1
38149,tooghalvtreds nihundrede og syv,1
38150,trehundrede og enogtredive,0
38151,firehundrede og treogfirs trehundrede og femogtredive,1
38152,sekshundrede og syvoghalvfems ethundrede og fire,1
38153,trehundrede og otteoghalvtreds femhundrede og otteogtreds,1
38154,syvhundrede og fem trehundrede og enogtyve,1
38155,nihundrede og tooghalvfjerds,0
38156,ottehundrede og nioghalvfems ottehundrede og fireogtyve,1
38157,firehundrede og niogtreds,0
38158,sekshundrede og fireogfirs,0
38159,ethundrede syvhundrede og enogfirs,1
38160,tohundrede og fjorten,0
38161,syvhundrede og nioghalvfems tohundrede og otteoghalvfems,1
38162,ethundrede og enogfyrre trehundrede og fireogtredive,1
38163,tohundrede og syv sekshundrede og enogtreds,1
38164,tohundrede og fireogfyrre,0
38165,tohundrede og niogtreds,0
38166,tohundrede og enogfirs ottehundrede og treoghalvtreds,1
38167,tohundrede og enogtredive sekshundrede og syvogtyve,1
38168,firehundrede og firs toogfirs,1
38169,trehundrede og otteogtreds syvhundrede og fjorten,1
38170,firehundrede og toogtreds nihundrede og fyrre,1
38171,nihundrede og treds ottehundrede og syvogtreds,1
38172,syvhundrede og et ethundrede og tretten,1
38173,trehundrede og to,0
38174,syvhundrede og nioghalvfjerds firehundrede og niogtredive,1
38175,sekshundrede og syv ottehundrede og enoghalvfems,1
38176,trehundrede og femogtredive,0
38177,seksoghalvtreds,0
38178,tohundrede og toogfirs,0
38179,femhundrede og nioghalvfjerds,0
38180,nihundrede og seksogtyve syvhundrede og tredive,1
38181,sekshundrede og elleve ottehundrede og treogfyrre,1
38182,ottehundrede og fireogtyve,0
38183,syvhundrede og femogfyrre,0
38184,ottehundrede og syvoghalvtreds ottehundrede og halvtreds,1
38185,trehundrede og otteogfirs,0
38186,ethundrede og fireogtreds ottehundrede og tredive,1
38187,ethundrede og seksogfirs,0
38188,sekshundrede og syv,0
38189,ottehundrede og treogfirs,0
38190,ethundrede og to,0
38191,firehundrede og femoghalvfems femhundrede og syvogtyve,1
38192,trehundrede og et,0
38193,ottehundrede og treogfyrre,0
38194,femhundrede og niogtreds,0
38195,firehundrede og et tohundrede og syv,1
38196,syvhundrede og toogtredive firehundrede og seksoghalvfems,1
38197,firehundrede og tredive,0
38198,femhundrede og otteoghalvfems,0
38199,syvhundrede og femoghalvfjerds,0
38200,syvhundrede og fem,0
38201,sekshundrede og seksoghalvtreds,0
38202,syvhundrede og syv femhundrede og niogtredive,1
38203,syvhundrede og tolv ethundrede og seksogtreds,1
38204,firehundrede og fyrre,0
38205,ottehundrede og halvfems tohundrede og treogtreds,1
38206,ottehundrede og tyve trehundrede og tyve,1
38207,fem enogfyrre,1
38208,ottehundrede og syv tohundrede og otteoghalvfems,1
38209,tohundrede og femoghalvfjerds,0
38210,sekshundrede og treogtredive trehundrede og tooghalvfjerds,1
38211,femhundrede og femogfirs,0
38212,sekshundrede og femten femhundrede og firs,1
38213,ethundrede og seksten ethundrede og nioghalvfems,1
38214,sekshundrede og tooghalvfjerds,0
38215,sytten,0
38216,femhundrede og syvogtredive ottehundrede og seksten,1
38217,femhundrede og elleve,0
