,nums,labels
37984,one hundred and seventy five; six hundred and twenty two,1
37985,one hundred and eighty nine; eight hundred and twenty two,1
37986,three hundred and twenty one; five hundred and ninety four,1
37987,one hundred and fifty two; one hundred and fifty one,0
37988,five hundred and fifty five; nine hundred and ninety four,1
37989,six hundred and forty nine; six hundred and forty three,0
37990,three hundred and fifty four; four hundred and seventy two,1
37991,seven hundred and seventy four; forty nine,0
37992,eight hundred and seven; two hundred and twenty four,0
37993,eight hundred and eighty three; forty two,0
37994,six hundred and twenty four; eight hundred and ninety eight,1
37995,eight hundred and nineteen; seven hundred and two,0
37996,three hundred and eighty five; nine hundred and four,1
37997,three hundred and ninety; five hundred and twenty nine,1
37998,eight hundred and eighty; nine hundred and forty two,1
37999,seventy; five hundred and eighty three,1
38000,two hundred and forty four; two hundred and ninety two,1
38001,eight hundred and sixty six; six hundred and three,0
38002,two hundred and one; sixty one,0
38003,eight hundred and sixty three; two hundred and thirty one,0
38004,one hundred and six; nine hundred and sixty two,1
38005,eight hundred and ninety seven; four hundred and seventy three,0
38006,seventy one; six hundred and seventy four,1
38007,two hundred and fifty three; twenty two,0
38008,six hundred and ninety two; eighty three,0
38009,eight hundred and fifty nine; eighty two,0
38010,eight hundred and fifty three; six hundred and seventy,0
38011,three hundred and fifty one; one hundred and twenty eight,0
38012,seven hundred and forty five; fifty one,0
38013,four hundred and seventy two; three hundred and thirty nine,0
38014,five hundred and nineteen; four hundred and fifty nine,0
38015,one hundred and twenty; eight hundred and thirteen,1
38016,five hundred and seventy two; six hundred and eighty,1
38017,three hundred and sixteen; seven hundred and thirty eight,1
38018,five hundred and thirty seven; fifty seven,0
38019,nine; sixty eight,1
38020,nine hundred and forty two; five hundred and fifty three,0
38021,seven hundred and forty three; eight hundred and twenty six,1
38022,three hundred and forty seven; four hundred and forty two,1
38023,two hundred and five; four hundred and twenty five,1
38024,three hundred and twenty one; three hundred and seventy two,1
38025,two hundred and thirty eight; seven hundred and seventy two,1
38026,seven hundred and ninety seven; seven hundred and sixty five,0
38027,eight hundred and four; seven hundred and seventy five,0
38028,nine hundred and eighty two; two hundred and twenty eight,0
38029,nine hundred and seventy eight; eight hundred,0
38030,three hundred and thirty three; one hundred and fifty six,0
38031,seven hundred and thirty; three hundred and nine,0
38032,four hundred and ninety eight; nine hundred and fifty three,1
38033,four hundred and sixty eight; seventy,0
38034,two hundred and eighteen; seven hundred and thirty three,1
38035,one hundred and eighty five; four hundred and thirty,1
38036,two hundred and ninety eight; three hundred and fifty six,1
38037,two; seven hundred and thirteen,1
38038,four hundred and one; three hundred and ninety seven,0
38039,nine hundred and thirty nine; four hundred and seventy four,0
38040,thirty two; one hundred and one,1
38041,nine hundred and sixty one; one hundred and fifty three,0
38042,six hundred and sixty nine; four hundred and fifty two,0
38043,eight hundred and sixty eight; six hundred and ninety eight,0
38044,seven hundred and seventy one; eight hundred and fifty eight,1
38045,six hundred and forty five; seventy three,0
38046,seven hundred and eighty nine; two hundred and forty five,0
38047,eight hundred and four; eight hundred and seventy,1
38048,eight hundred and ninety one; eight hundred and ten,0
38049,nine hundred and seventy eight; two hundred and sixty two,0
38050,five hundred and sixty seven; three hundred and fifty nine,0
38051,sixty five; four hundred and forty four,1
38052,seventy nine; two hundred and ninety two,1
38053,three hundred and fifty six; eight hundred and sixteen,1
38054,two hundred and forty one; five hundred and ninety six,1
38055,two hundred and forty three; eight hundred and ninety nine,1
38056,four hundred and sixty one; nine hundred and thirty seven,1
38057,eight hundred and ninety six; one hundred and seventy six,0
38058,one hundred and fifty three; three hundred and seventeen,1
38059,nine hundred and thirty four; four hundred and twenty nine,0
38060,ninety two; one hundred and fifty five,1
38061,eight hundred and thirty one; thirty one,0
38062,three hundred and two; nine hundred and seventy two,1
38063,seven hundred; two hundred and twenty,0
38064,thirty eight; three hundred and thirteen,1
38065,twenty four; two hundred and seventeen,1
38066,six hundred and forty five; thirty one,0
38067,two hundred and eighty eight; two hundred and fifty one,0
38068,three hundred and thirty three; seven hundred and sixty two,1
38069,two hundred and thirty; six hundred and ninety one,1
38070,five hundred and seventeen; five hundred and four,0
38071,four hundred and nineteen; eight hundred and twenty one,1
38072,three hundred and three; seven hundred and ninety nine,1
38073,sixty five; six hundred and eighty eight,1
38074,fifty four; six hundred and sixty one,1
38075,six hundred and ninety six; three hundred and eighteen,0
38076,four hundred and ninety one; three hundred and thirty nine,0
38077,eight hundred and fifteen; two hundred and forty four,0
38078,one hundred and sixty three; seven hundred and fifty seven,1
38079,sixty five; seven hundred and forty nine,1
38080,eight hundred and thirty six; five hundred and fifty three,0
38081,three hundred and one; one hundred and seventy six,0
38082,nine hundred and twenty nine; five hundred and nineteen,0
38083,five hundred and ninety five; one hundred and thirty five,0
38084,three hundred and ninety two; nine hundred and two,1
38085,four hundred and ninety eight; eight hundred and thirteen,1
38086,three hundred and ninety nine; one hundred and forty three,0
38087,four hundred and eighty one; seven hundred and seventy four,1
38088,seven hundred and ninety; three hundred and eighty four,0
38089,two hundred and fifty nine; ninety eight,0
38090,two hundred and eighty two; seven hundred and ninety five,1
38091,six hundred and ninety nine; seven hundred and ninety five,1
38092,six hundred and forty seven; two hundred and forty seven,0
38093,eight hundred and eighty eight; two hundred and eighty,0
38094,five hundred and forty two; one hundred and ninety six,0
38095,one hundred and fifty three; six hundred and eighty one,1
38096,two hundred and eighty; two hundred and ninety nine,1
38097,two hundred and forty nine; five hundred and ninety eight,1
38098,two hundred and forty; three hundred and thirty five,1
38099,four hundred and fifty one; six hundred and seventeen,1
38100,three hundred and thirty two; five hundred and thirty nine,1
38101,four hundred and sixty nine; five hundred and forty,1
38102,six hundred and eighty six; nine hundred and twenty one,1
38103,two hundred and forty three; five hundred and sixty three,1
38104,two hundred and forty six; two hundred and sixty four,1
38105,four hundred and ten; six hundred and three,1
38106,three hundred and ninety two; nine hundred and sixty six,1
38107,five hundred and eighty three; forty four,0
38108,six hundred and eighty; one hundred and eighty six,0
38109,three hundred and fifty; eight hundred and sixty six,1
38110,seventy four; six hundred and thirty three,1
38111,three hundred and twenty three; two hundred and six,0
38112,six hundred and nine; two hundred and thirteen,0
38113,nine hundred and twenty nine; eight hundred and seventy eight,0
38114,five hundred and ninety two; two hundred and eighty one,0
38115,nine hundred and sixty two; four hundred and ninety six,0
38116,four hundred; three hundred and six,0
38117,four hundred and sixty eight; five hundred and fifty nine,1
38118,nine hundred and seventy five; two hundred and thirty eight,0
38119,three hundred and fifty seven; four hundred and fifty two,1
38120,nine hundred and twenty seven; nine hundred and sixty six,1
38121,eight hundred and thirty five; eight hundred and fourteen,0
38122,eight hundred and forty two; seven hundred and seventy six,0
38123,four hundred and thirty one; nine hundred and seventeen,1
38124,two hundred and ten; six hundred and five,1
38125,six hundred and eighty two; five hundred and ninety four,0
38126,three hundred and seventy five; four hundred and seventy four,1
38127,three hundred and sixty six; three hundred and twenty,0
38128,six hundred and five; six hundred and ninety five,1
38129,four hundred and twenty eight; seven hundred and fifty five,1
38130,one hundred and ninety one; seven hundred and nineteen,1
38131,nine hundred and twenty one; eight hundred and eleven,0
38132,nine hundred and fifty eight; eight hundred and seventy three,0
38133,five hundred and twenty two; five hundred and sixty eight,1
38134,one hundred and fifty three; five hundred and fifty two,1
38135,seven hundred and forty two; one hundred and thirty,0
38136,nine hundred and seventy five; two hundred and eighty nine,0
38137,seven hundred and thirty; four hundred and thirty five,0
38138,two hundred and twenty six; eight hundred and twenty six,1
38139,six hundred and eighty; six hundred and twenty four,0
38140,two hundred and seventy four; nine hundred and eighty three,1
38141,nine hundred and sixteen; nine hundred and ninety three,1
38142,nine hundred and twenty two; nine hundred and ninety eight,1
38143,seven hundred and twenty two; two hundred and three,0
38144,five hundred and forty six; seven hundred and eighty four,1
38145,six hundred and forty eight; five hundred and fifty five,0
38146,twenty eight; three hundred and ninety nine,1
38147,seven hundred and nineteen; seven hundred and ninety five,1
38148,eight hundred and sixty six; six hundred and ninety four,0
38149,nine hundred and five; nine hundred and nine,1
38150,six hundred and fifty; three hundred and fifty five,0
38151,seven hundred and thirty seven; five hundred and twenty nine,0
38152,three hundred and sixty three; six hundred and ninety four,1
38153,three hundred and forty four; nine hundred and forty six,1
38154,eight hundred and seventy eight; six hundred and eight,0
38155,nine hundred and sixty four; nine hundred and twenty six,0
38156,six hundred and thirty four; eight hundred and seventy four,1
38157,ninety eight; thirteen,0
38158,nine hundred and sixty eight; seven hundred and fifty six,0
38159,three hundred and four; fifty five,0
38160,six hundred and eighty nine; five hundred and nineteen,0
38161,two hundred and five; one hundred and ten,0
38162,six hundred and thirty four; forty six,0
38163,two hundred and sixteen; five hundred and eighty seven,1
38164,eight hundred and fifty four; sixteen,0
38165,five hundred and seventy nine; two hundred and ninety three,0
38166,seven hundred and seventy; two hundred and thirty nine,0
38167,three hundred and one; five hundred and forty six,1
38168,three hundred and fifty two; one hundred and twenty,0
38169,two hundred and sixty three; one hundred and seventeen,0
38170,eight hundred and fifty seven; seven hundred and fifty eight,0
38171,five hundred and ninety; four hundred and seventeen,0
38172,seven hundred and three; one hundred and eighty four,0
38173,eight hundred and forty; five hundred and seventy five,0
38174,seventy three; six hundred and six,1
38175,two hundred and forty nine; one hundred and thirty eight,0
38176,three hundred and twenty five; three hundred and fifty one,1
38177,two hundred and nineteen; two hundred and seventeen,0
38178,seven hundred and ninety three; one hundred and fifty three,0
38179,eight hundred and ninety one; three hundred and sixty four,0
38180,two hundred and ninety three; ninety five,0
38181,one hundred and eighty seven; nine hundred and two,1
38182,seven hundred and twelve; four hundred and sixty four,0
38183,eight hundred and sixty; one hundred and fifteen,0
38184,one hundred and ten; five hundred and forty five,1
38185,two hundred and thirteen; nine hundred and thirty three,1
38186,eight; two hundred and eighty,1
38187,four hundred and fifty one; one hundred and two,0
38188,five hundred and forty seven; five hundred and thirty seven,0
38189,six hundred and eighty one; eight hundred and ninety one,1
38190,eight hundred and eighty; three hundred and thirty four,0
38191,seven hundred and ninety nine; four hundred and twenty nine,0
38192,six hundred and eighty nine; four hundred and sixty eight,0
38193,two hundred and forty; nine hundred and thirty nine,1
38194,eight hundred and eleven; nine hundred and ninety one,1
38195,seven hundred and twenty six; eight hundred and twenty two,1
38196,one hundred and thirty six; fifty eight,0
38197,four hundred and fifteen; four hundred and thirty three,1
38198,one hundred and ninety eight; seven hundred and twenty,1
38199,two hundred and twenty two; four hundred and seventy five,1
38200,nine hundred and eighty nine; forty one,0
38201,thirty three; five hundred and ninety three,1
38202,five hundred and seventy five; one hundred and thirty three,0
38203,three hundred and forty eight; nine hundred and four,1
38204,seven hundred and seventy one; sixty three,0
38205,nine hundred and twenty two; six hundred and seventy six,0
38206,three hundred and seventy one; four hundred and thirty five,1
38207,sixty two; six hundred and eighty four,1
38208,nine hundred and ninety six; six hundred and thirty,0
38209,seven hundred and fifty seven; seven hundred and fourteen,0
38210,two hundred and fifty four; seven hundred and forty two,1
38211,five hundred and six; three hundred and ninety,0
38212,eight hundred and twenty five; five hundred and fifty two,0
38213,five hundred and sixty; seven hundred and fifty seven,1
38214,four hundred and sixty one; six hundred and seven,1
38215,four hundred and thirty; sixty seven,0
38216,six hundred and twenty four; two hundred and forty two,0
38217,five hundred and seventeen; sixty five,0
38218,seven hundred and ninety two; six hundred and eighty six,0
38219,six hundred and forty; seven hundred and ninety nine,1
38220,six hundred and fifty seven; nine hundred and seventy three,1
38221,one hundred and forty three; three hundred and seventeen,1
38222,seventy nine; two hundred and fifty eight,1
38223,three hundred and seventy five; three hundred and eighty seven,1
38224,one hundred and thirteen; nine hundred and twenty eight,1
38225,two hundred and eight; six hundred and seventy,1
38226,fifty eight; one hundred and twenty four,1
38227,four hundred and fifty four; nine hundred and twenty three,1
38228,six hundred and twelve; eight hundred and fifty two,1
38229,three hundred and thirty eight; twenty four,0
38230,three hundred and seventy two; nine hundred and thirty five,1
38231,one hundred and fifty seven; nine hundred and seventy,1
38232,six hundred and fifty three; one hundred and ninety four,0
38233,three hundred and fourteen; four hundred and ninety eight,1
38234,four hundred and fifty two; eight hundred and eighty nine,1
38235,nine hundred and twenty nine; seven hundred and sixty five,0
38236,five hundred and thirty three; nine hundred and seventy three,1
38237,five hundred and fourteen; two hundred and fifty,0
38238,three hundred and forty nine; eight hundred and sixteen,1
38239,eight hundred and thirty one; seven hundred and forty six,0
38240,five hundred and forty two; four hundred and eighty five,0
38241,six hundred and ninety one; two hundred and sixteen,0
38242,five hundred; eight hundred and forty eight,1
38243,nine hundred and eight; nine hundred and thirty three,1
38244,four hundred and nineteen; seven hundred and fourteen,1
38245,seven hundred and ninety seven; two hundred and sixty five,0
38246,three hundred and seventy three; three hundred and ninety seven,1
38247,five hundred and twelve; four hundred and fifty four,0
38248,seven hundred and twenty seven; eight hundred and ninety five,1
38249,three hundred and eighty five; forty three,0
38250,four hundred and fifty nine; three hundred and forty nine,0
38251,five hundred and five; one hundred and fifty nine,0
38252,seven hundred and seventy; three,0
38253,four hundred and seventy nine; five hundred and thirteen,1
38254,eight hundred and six; six hundred and six,0
38255,five hundred and forty one; four hundred and forty three,0
38256,two; eight hundred and seventy,1
38257,six hundred and seventy five; forty one,0
38258,six hundred and seventy one; seven hundred and forty,1
38259,seven hundred and sixty; six hundred and ninety five,0
38260,forty four; seven hundred and forty eight,1
38261,two hundred and nineteen; eighty three,0
38262,six hundred and seventy seven; six hundred and sixty seven,0
38263,four hundred and thirty two; seven hundred and eighty,1
38264,seven hundred and eighty; ninety three,0
38265,nine hundred and sixty; nine hundred and seventy,1
38266,four hundred and sixty three; four hundred and eighty eight,1
38267,nine hundred and twelve; four hundred and thirty five,0
38268,four hundred and ninety two; seven hundred and ninety seven,1
38269,nine hundred and thirty six; eight hundred and sixty three,0
38270,six hundred and thirty; six hundred and ninety,1
38271,two hundred and forty four; three hundred and one,1
38272,sixty two; two hundred and forty,1
38273,nine hundred and eighty; one hundred and forty one,0
38274,six hundred and eighty one; four hundred and thirty three,0
38275,seventy four; one hundred and eighty seven,1
38276,two hundred and forty six; five hundred and forty one,1
38277,one hundred and two; two hundred and eighty seven,1
38278,nine hundred and seven; nine hundred and fifty three,1
38279,three hundred and eighty two; two hundred and eighty two,0
38280,nine hundred and thirty eight; six hundred and forty four,0
38281,two hundred and ninety five; three hundred and ninety eight,1
38282,six hundred and seventy two; seven hundred and eighty seven,1
38283,two hundred and sixty six; two hundred and twenty three,0
38284,two hundred and sixty seven; nine hundred and thirty eight,1
38285,five hundred and forty; three hundred and twenty one,0
38286,thirty nine; two hundred and forty seven,1
38287,seven; seven hundred and fifty nine,1
38288,twenty; two hundred and seventy eight,1
38289,three hundred and seventeen; twenty one,0
38290,one hundred and thirty seven; three hundred and ninety one,1
38291,three hundred and seven; five hundred and fifty five,1
38292,eighty two; twenty five,0
38293,nine hundred and twenty seven; five hundred and ninety seven,0
38294,twenty nine; one hundred and four,1
38295,nine hundred; six hundred and forty four,0
38296,eight; seven hundred and twenty,1
38297,forty; six hundred and forty three,1
38298,nine hundred and thirty five; five hundred and seventy four,0
38299,six hundred and fifty four; nine hundred and nineteen,1
38300,two hundred and eighty nine; four hundred and seventy two,1
38301,three hundred and thirty three; four hundred and eighty three,1
38302,seven hundred and six; nine hundred and ninety two,1
38303,six hundred and twenty four; four hundred and sixty five,0
38304,five hundred and fifty two; nine hundred and thirteen,1
38305,one hundred and fourteen; five hundred and forty nine,1
38306,seven hundred and seventy four; nine hundred and ninety nine,1
38307,seven hundred and five; four hundred and fifty two,0
38308,seven hundred and fifty seven; thirty five,0
38309,one hundred and thirty six; eight hundred and one,1
38310,eight hundred and eighty eight; one hundred and ninety one,0
38311,six hundred and seven; five hundred and twenty eight,0
38312,ninety one; nine hundred and twenty three,1
38313,seven hundred and forty three; four hundred and seventy three,0
38314,six hundred and eighty five; nine hundred and seven,1
38315,five hundred and eighty six; three hundred and ninety four,0
38316,nine hundred and ninety; nine hundred and ten,0
38317,nine hundred and forty four; three hundred and forty six,0
38318,six hundred and two; eight hundred and forty one,1
38319,four hundred and nineteen; four hundred and eighty four,1
38320,eight hundred and forty six; four hundred and fifteen,0
38321,eight hundred and thirty eight; two hundred and forty,0
38322,six hundred and seventy three; eight hundred and forty five,1
38323,one hundred and ninety six; three hundred and ninety,1
38324,four hundred and ninety nine; eleven,0
38325,eight hundred and forty seven; one hundred and seventy two,0
38326,seventy one; one hundred and fifty eight,1
38327,nine hundred and forty three; nine hundred and eighty,1
38328,three hundred and thirty eight; one hundred and seventy two,0
38329,three hundred and forty six; eight hundred and seventy four,1
38330,nine hundred and thirteen; six hundred and sixty eight,0
38331,one hundred and thirty two; seven hundred and twenty eight,1
38332,forty four; eight hundred and twenty four,1
38333,three hundred and thirty nine; five hundred and two,1
38334,eight hundred and thirty seven; seven hundred and fifty seven,0
38335,five hundred and fifty two; three hundred and nine,0
38336,one hundred and eleven; sixty one,0
38337,nine hundred and sixty three; five hundred and sixty four,0
38338,three hundred and ninety nine; four hundred and seven,1
38339,six hundred and seventy nine; two hundred and seventy one,0
38340,two hundred and sixteen; five hundred and ninety,1
38341,five hundred and ninety eight; five hundred and eighty five,0
38342,five hundred and fifty one; thirty six,0
38343,one hundred and fifty five; nine hundred and forty five,1
38344,six hundred and twenty one; three hundred and seventy eight,0
38345,four hundred and fifty five; five hundred and five,1
38346,one hundred and sixty nine; seven hundred and seventeen,1
38347,three hundred and fifty one; nine hundred and eighteen,1
38348,nine hundred and fifty one; two hundred and ninety eight,0
38349,seven hundred and four; four hundred and seventy three,0
38350,nine hundred and ten; two hundred and seventy two,0
38351,nine hundred and forty three; two hundred and sixty one,0
38352,one hundred and eight; two hundred and eighty five,1
38353,five hundred and sixty one; two hundred and eleven,0
38354,two hundred and thirty two; four hundred and sixty two,1
38355,seven; five hundred and twenty eight,1
38356,seven hundred and eighty six; twenty one,0
38357,two hundred and twenty seven; one hundred and sixty eight,0
38358,two hundred and fifteen; one hundred and sixty seven,0
38359,six hundred and thirty two; eight hundred and sixty nine,1
38360,four hundred and twenty two; six hundred and fifty three,1
38361,three hundred and thirty two; six hundred and fifty four,1
38362,one hundred and seventy six; sixty,0
38363,three hundred and eighty seven; two,0
38364,one hundred and fifty seven; six hundred and two,1
38365,twenty one; eight hundred and fourteen,1
38366,seventy one; five hundred and eighteen,1
38367,two hundred and ninety seven; two hundred and seventy nine,0
38368,nine hundred and thirty eight; five hundred and five,0
38369,thirty; five hundred and sixty one,1
38370,four hundred and seventy six; nine hundred and seventy six,1
38371,four hundred and three; six hundred and eighty one,1
38372,nine hundred and twelve; eight hundred and fifty,0
38373,four hundred and fifty six; three hundred and thirty seven,0
38374,one hundred and eighty two; eighty six,0
38375,eight hundred and forty five; five hundred and eighty three,0
38376,seventy; three hundred and seventy nine,1
38377,six hundred and fifty; two hundred and fifty four,0
38378,one hundred and seventy three; nine hundred and twenty one,1
38379,six hundred and thirteen; four hundred and fifty eight,0
38380,two hundred and four; three hundred and sixty nine,1
38381,seven hundred and four; two hundred and twenty nine,0
38382,three hundred and eighty seven; eight hundred and ninety,1
38383,five hundred and thirty three; six hundred and sixty six,1
38384,seven hundred and ninety six; four hundred and forty eight,0
38385,three hundred and twenty four; eight hundred and ninety three,1
38386,seven hundred and twelve; four hundred and seven,0
38387,six hundred and thirty one; one hundred and sixty,0
38388,nine hundred and twenty five; eight hundred and fifty four,0
38389,eight hundred and fifty seven; four hundred and fourteen,0
38390,three hundred and thirty nine; nine hundred and seventy five,1
38391,one hundred and thirty one; nine hundred and twenty five,1
38392,four hundred and thirty three; one hundred and ninety four,0
38393,five hundred and eighty; sixty four,0
38394,six hundred and eighty four; eight hundred and sixty one,1
38395,five hundred and twenty seven; three hundred and twenty eight,0
38396,six hundred and seventy nine; eight hundred and twenty eight,1
38397,eight hundred and forty nine; one hundred and two,0
38398,five hundred and six; six hundred and twenty nine,1
38399,one hundred and twenty; three hundred and seventy three,1
38400,six hundred and forty five; one hundred and seventy one,0
38401,one hundred and fifty; seven hundred and two,1
38402,two hundred and eighty three; four hundred and fifty four,1
38403,nine hundred; three hundred and forty seven,0
38404,five hundred and twenty six; eight hundred and eighty four,1
38405,four hundred and sixty; three hundred and fifty eight,0
38406,six hundred and sixty three; one hundred and twenty,0
38407,three hundred and seventy nine; four hundred and thirty four,1
38408,four hundred and nineteen; nine hundred and forty four,1
38409,six hundred and fourteen; seventeen,0
38410,twenty nine; one hundred and sixty one,1
38411,five hundred and twenty three; seven hundred and seventy nine,1
38412,eight hundred and seventy six; nine hundred and fifty two,1
38413,one hundred and four; seven hundred and three,1
38414,four hundred and thirty seven; two hundred and sixty five,0
38415,seven hundred and seventy three; three hundred and seven,0
38416,one hundred and sixty four; three hundred and eighty,1
38417,four hundred and eleven; one hundred and sixty,0
38418,four hundred and forty; two hundred and seventy five,0
38419,thirty three; nine hundred and ten,1
38420,fifty nine; eight hundred and nine,1
38421,six hundred and thirty six; six hundred and four,0
38422,four hundred and sixty four; one hundred and six,0
38423,one hundred and twenty nine; six hundred and forty three,1
38424,five hundred and nine; sixty,0
38425,four hundred and seven; seven hundred and sixty two,1
38426,seven hundred and eighty nine; eight hundred and thirty six,1
38427,nine hundred and seventeen; four hundred and ninety five,0
38428,three hundred and sixteen; three hundred and sixty,1
38429,nine hundred and sixty four; six hundred and thirty one,0
38430,three hundred and sixty two; eight hundred and sixty,1
38431,nine hundred and eighty two; three hundred and twelve,0
38432,five hundred and seventy nine; eight hundred and thirty four,1
38433,eight hundred and seventy eight; five hundred and forty one,0
38434,four hundred and five; eight hundred and one,1
38435,four hundred and thirty three; nine hundred and eighty seven,1
38436,one hundred and thirty six; eight hundred,1
38437,four hundred and twenty five; eighty one,0
38438,six hundred and sixty six; six hundred and ninety six,1
38439,two hundred and ninety five; nine hundred and forty six,1
38440,four hundred and seventy six; seven hundred and eighteen,1
38441,two hundred and ninety one; thirty three,0
38442,eight hundred and fifty five; forty five,0
38443,six hundred and ninety nine; seven hundred and ninety eight,1
38444,seven hundred and seven; two hundred and eighty eight,0
38445,six hundred and eighty one; nine hundred and thirty seven,1
38446,three hundred and forty seven; six hundred and twenty seven,1
38447,three hundred and fifty seven; seven hundred and fifty,1
38448,two hundred and sixty seven; eight hundred and seventy four,1
38449,seven hundred and sixty seven; two hundred and twenty,0
38450,nine hundred and sixteen; five hundred and thirty nine,0
38451,two hundred and seventy four; seven hundred and ninety eight,1
38452,eleven; nine hundred and thirty eight,1
38453,six hundred and sixty three; three hundred and forty seven,0
38454,three hundred and seventy; eight hundred and sixty one,1
38455,four hundred and fifty six; eight hundred and forty three,1
38456,thirty two; eight hundred,1
38457,six hundred and seventy one; four hundred and sixty five,0
38458,three hundred and fifty two; five hundred and eighty nine,1
38459,twelve; five hundred and eighty two,1
38460,one hundred and seventy seven; seven hundred and eighty six,1
38461,twelve; nine hundred and sixty four,1
38462,seven hundred and seventy four; five hundred and twenty one,0
38463,three hundred and thirty two; twenty two,0
38464,five hundred and ninety two; seven hundred and eighty three,1
38465,one hundred and eighty six; one hundred and forty one,0
38466,eight hundred and fifty six; four hundred and forty three,0
38467,four hundred and eighty two; two hundred and eighty six,0
38468,thirty five; one hundred and fifty seven,1
38469,eight hundred and seventy seven; one hundred and fifty six,0
38470,four hundred and eighty seven; one hundred and forty two,0
38471,six hundred and twenty eight; eight hundred and thirty,1
38472,one hundred and eight; one hundred and ninety two,1
38473,five hundred and thirty one; six hundred and forty,1
38474,one hundred and thirty five; seven hundred and thirty,1
38475,three hundred and eighty; eight,0
38476,four hundred and eighty nine; eight hundred and fifteen,1
38477,six hundred and forty seven; nine hundred and seventy six,1
38478,six hundred and twenty six; nine hundred and sixty seven,1
38479,nine hundred and fifty three; seven hundred and ninety eight,0
38480,nine hundred and seventy three; two hundred and forty,0
38481,nine hundred and twelve; two hundred and ninety one,0
38482,two hundred and twenty eight; six hundred and three,1
38483,six hundred and thirty four; one hundred and twenty six,0
38484,four hundred and twelve; one thousand,1
38485,three hundred and seventy five; two hundred and ninety one,0
38486,five hundred and eighty four; four hundred and thirty two,0
38487,one hundred and thirty seven; seven hundred and eighteen,1
38488,one hundred and fifteen; five hundred and fifty five,1
38489,four hundred and sixty eight; one hundred and ninety nine,0
38490,two hundred and nine; one hundred and two,0
38491,five hundred and seventy one; two hundred and eighty eight,0
38492,six hundred and forty nine; three hundred and ninety four,0
38493,one hundred and eighty one; ninety six,0
38494,five hundred and fourteen; three hundred and seventy one,0
38495,fifty nine; five hundred and sixty eight,1
38496,twenty two; five hundred and forty five,1
38497,five hundred and thirty; nine hundred and thirty six,1
38498,two hundred and sixty two; seven hundred and seventy seven,1
38499,eight hundred and seventy nine; three hundred and sixteen,0
38500,thirty two; nine hundred and twenty one,1
38501,seven hundred and ninety nine; seven hundred and three,0
38502,three hundred and thirty seven; ninety four,0
38503,five hundred and twenty six; seven hundred and ninety three,1
38504,five hundred; three hundred and seventy five,0
38505,one hundred and eighty two; five hundred and ninety six,1
38506,eight hundred and twenty two; six hundred and sixty five,0
38507,nine hundred and six; two hundred and six,0
38508,four hundred and twelve; three hundred and eleven,0
38509,two hundred and sixty two; six hundred and eighteen,1
38510,four hundred and forty two; eighty one,0
38511,four hundred and seventy; eight hundred and seventy three,1
38512,three hundred and thirty four; one hundred and sixty nine,0
38513,two hundred and forty nine; two hundred and fifty eight,1
38514,one hundred and sixty five; one hundred and thirty eight,0
38515,six hundred and ninety two; ninety eight,0
38516,seventy; three hundred and eighty,1
38517,five hundred and seven; one hundred and twenty six,0
38518,two hundred and four; one hundred and twenty,0
38519,five hundred and eighty seven; nine hundred and twenty three,1
38520,three hundred and ninety five; five hundred and eighty two,1
38521,six hundred and sixty six; nine hundred and twenty,1
38522,two hundred and fifty two; four,0
38523,six hundred and seventeen; thirty two,0
38524,one hundred and ninety nine; eight hundred and forty four,1
38525,two hundred and ninety one; seven hundred and seventy seven,1
38526,ninety five; eight hundred and four,1
38527,five hundred and thirteen; one hundred and ninety,0
38528,twenty four; five hundred and fifty three,1
38529,eight hundred and eighty four; two hundred and fourteen,0
38530,seventy three; three hundred and thirteen,1
38531,six hundred and ninety; eight hundred and thirty six,1
38532,five hundred and eight; three hundred and forty two,0
38533,five hundred and sixty three; ninety three,0
38534,two hundred and nineteen; five hundred and thirty six,1
38535,nine hundred and three; three hundred and fifty seven,0
38536,one hundred and fifteen; ninety eight,0
38537,eight hundred and seventy two; one hundred and eleven,0
38538,four hundred and fifty three; nine hundred and ninety four,1
38539,three hundred and thirteen; five hundred and sixty seven,1
38540,four hundred and fifty one; two hundred and eight,0
38541,six hundred and sixty three; twenty six,0
38542,five hundred and ninety eight; eight hundred and eighty two,1
38543,three hundred and thirty two; twenty nine,0
38544,four hundred and eighty five; nine hundred and thirty seven,1
38545,four hundred and six; one hundred and seventeen,0
38546,one hundred and fifty four; five hundred and twenty,1
38547,four hundred and ninety; three hundred and seventy six,0
38548,five hundred and thirty two; eighty one,0
38549,nine hundred and forty five; four hundred and seventy six,0
38550,eight hundred and seventy four; eight hundred and seventy five,1
38551,seven hundred and seventy two; nine hundred and fifty,1
38552,four hundred and ten; six hundred and twenty four,1
38553,seven hundred and eighty one; nine hundred and thirteen,1
38554,eight hundred and twenty four; seven hundred and eighty three,0
38555,nine hundred and forty nine; eight hundred and eighty four,0
38556,four hundred and forty three; ninety four,0
38557,six hundred and sixty four; six hundred and thirty,0
38558,seven hundred and twenty one; seven hundred and ninety seven,1
38559,ninety six; six hundred and thirty three,1
38560,thirty nine; one hundred and sixty,1
38561,three hundred and fifteen; five hundred and eighty one,1
38562,nine hundred and seventy five; five hundred and fifty four,0
38563,seven hundred and fifty six; nine hundred and fifty three,1
38564,two hundred and twenty five; one hundred and five,0
38565,one hundred and eighty two; seven hundred and seventy six,1
38566,eight hundred and seventy three; five hundred and eighty three,0
